,pin,address,city,township,classification,landsqft,neighborhood,taxcode,landassessedvalue,buildingassessedvalue,combinedassessedvalue,landassessedvaluepreviousyear,buildingassessedvaluepreviousyear,combinedassessedvaluepreviousyear,marketvalue,marketvaluepreviousyear,description,residencetype,use,exteriorconstruction,fullbaths,halfbaths,basement,attic,centralair,fireplaces,garage,age,buildingsqft,assessmentpass,exemption1year,exemption1owner,exemption1senior,exemption1seniorfreeze,exemption2year,exemption2owner,exemption2senior,exemption2seniorfreeze,exemption3year,exemption3owner,exemption3senior,exemption3seniorfreeze,exemption4year,exemption4owner,exemption4senior,exemption4seniorfreeze
0,16-17-115-004-0000,610 S HUMPHREY AVE,OAK PARK,Oak Park,205,"4,625",80,27001,"$4,625","$37,173","$41,798","$4,625","$37,172","$41,797","$417,980","$417,970","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,1,1,Full and Rec Room,None,Yes,1,2 car detached,104,"1,776",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-005-0000,612 S HUMPHREY AVE,OAK PARK,Oak Park,205,"4,625",80,27001,"$4,625","$36,664","$41,289","$4,625","$36,664","$41,289","$412,890","$412,890","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame/Masonry,1,1,Full and Unfinished,None,Yes,1,None,104,"1,973",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-17-115-006-0000,616 S HUMPHREY AVE,OAK PARK,Oak Park,205,"4,687",80,27001,"$4,687","$40,225","$44,912","$4,687","$40,225","$44,912","$449,120","$449,120","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,2,1,Full and Unfinished,Full and Unfinished,Yes,0,2 car detached,104,"1,928",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-115-007-0000,618 S HUMPHREY AVE,OAK PARK,Oak Park,202,"4,125",80,27001,"$4,125","$25,374","$29,499","$4,125","$25,374","$29,499","$294,990","$294,990","One story residence, any age, up to 999 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,None,Yes,1,None,104,864,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-008-0000,620 S HUMPHREY AVE,OAK PARK,Oak Park,203,"4,687",80,27001,"$4,687","$17,134","$21,821","$4,687","$17,134","$21,821","$218,210","$218,210","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,Partial and Unfinished,No,0,1 car detached,107,"1,029",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-009-0000,624 S HUMPHREY AVE,OAK PARK,Oak Park,203,"4,125",80,27001,"$4,125","$25,423","$29,548","$4,125","$25,422","$29,547","$295,480","$295,470","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Stucco,1,1,Full and Rec Room,Full and Living Area,Yes,1,2 car detached,108,"1,784",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-17-115-010-0000,626 S HUMPHREY AVE,OAK PARK,Oak Park,203,"4,687",80,27001,"$4,687","$20,720","$25,407","$4,687","$20,719","$25,406","$254,070","$254,060","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,Partial and Unfinished,No,1,2 car detached,107,"1,067",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-17-115-011-0000,630 S HUMPHREY AVE,OAK PARK,Oak Park,205,"4,687",80,27001,"$4,687","$33,834","$38,521","$4,687","$33,834","$38,521","$385,210","$385,210","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,1,Full and Unfinished,Partial and Unfinished,Yes,0,3 car detached,110,"1,562",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-115-012-0000,632 S HUMPHREY AVE,OAK PARK,Oak Park,206,"6,250",80,27001,"$6,250","$34,483","$40,733","$6,250","$34,482","$40,732","$407,330","$407,320","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Unfinished,Full and Living Area,No,0,2 car detached,107,"2,449",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-013-0000,636 S HUMPHREY AVE,OAK PARK,Oak Park,203,"6,250",80,27001,"$6,250","$23,348","$29,598","$6,250","$23,347","$29,597","$295,980","$295,970","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,0,Full and Rec Room,Full and Living Area,No,1,2 car detached,107,"1,516",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-014-0000,640 S HUMPHREY AVE,OAK PARK,Oak Park,205,"4,166",80,27001,"$4,166","$35,475","$39,641","$4,166","$35,475","$39,641","$396,410","$396,410","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,1,0,Full and Unfinished,None,No,1,2 car detached,104,"1,488",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-015-0000,644 S HUMPHREY AVE,OAK PARK,Oak Park,203,"4,166",80,27001,"$4,166","$24,081","$28,247","$4,166","$24,081","$28,247","$282,470","$282,470","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,1,Full and Unfinished,Full and Living Area,No,1,2 car detached,107,"1,692",Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $2,548.23",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $2,658.00",2016,"Yes | $1,005.06",Yes | $717.90,N/A
0,16-17-115-016-0000,646 S HUMPHREY AVE,OAK PARK,Oak Park,205,"4,166",80,27001,"$4,166","$37,867","$42,033","$4,166","$37,867","$42,033","$420,330","$420,330","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,2,1,Full and Unfinished,None,No,0,2 car detached,106,"1,704",Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $2,920.19",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $2,791.68",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $2,915.84"
0,16-17-115-017-0000,128 S AUSTIN BLVD,OAK PARK,Oak Park,211,"3,336",80,27001,"$3,336","$65,543","$68,879","$3,336","$48,664","$52,000","$688,790","$520,000","Two to six apartments, over 62 years",Two Story,Multi Family,3,Masonry,4,0,Full and Apartment,Partial and Unfinished,No,0,None,113,"4,236",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A
0,16-17-115-018-0000,130 S AUSTIN BLVD,OAK PARK,Oak Park,211,"3,625",80,27001,"$3,625","$33,693","$37,318","$3,625","$33,693","$37,318","$373,180","$373,180","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,0,Full and Unfinished,None,No,0,None,109,"2,448",2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $2,680.34",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $2,563.96",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $2,664.46"
0,16-17-115-019-0000,132 S AUSTIN BLVD,OAK PARK,Oak Park,211,"3,625",80,27001,"$3,625","$40,236","$43,861","$3,625","$40,236","$43,861","$438,610","$438,610","Two to six apartments, over 62 years",Two Story,Multi Family,4,Masonry,4,0,Full and Apartment,Full and Apartment,No,0,2 car detached,109,"4,287",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-020-0000,136 S AUSTIN BLVD,OAK PARK,Oak Park,211,"3,625",80,27001,"$3,625","$32,341","$35,966","$3,625","$32,340","$35,965","$359,660","$359,650","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,0,Full and Unfinished,None,No,0,2 car detached,110,"2,346",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $1,787.20",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $1,904.84"
0,16-17-115-021-0000,138 1 S AUSTIN BLVD,OAK PARK,Oak Park,211,"3,625",80,27001,"$3,625","$38,729","$42,354","$3,625","$37,537","$41,162","$423,540","$411,620","Two to six apartments, over 62 years",Two Story,Multi Family,3,Masonry,3,0,Full and Unfinished,Full and Apartment,No,0,2 car detached,110,"3,524",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-115-022-0000,140 S AUSTIN BLVD,OAK PARK,Oak Park,211,"5,000",80,27001,"$5,000","$36,732","$41,732","$5,000","$36,732","$41,732","$417,320","$417,320","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,0,Full and Unfinished,None,No,0,2 car detached,95,"2,962",2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-115-023-0000,142 1 S AUSTIN BLVD,OAK PARK,Oak Park,211,"5,000",80,27001,"$5,000","$39,813","$44,813","$5,000","$39,812","$44,812","$448,130","$448,120","Two to six apartments, over 62 years",Two Story,Multi Family,3,Masonry,3,0,Full and Apartment,None,No,0,2 car detached,99,"3,767",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-115-024-0000,204 2 S AUSTIN BLVD,OAK PARK,Oak Park,211,"5,000",80,27001,"$5,000","$37,206","$42,206","$5,000","$37,206","$42,206","$422,060","$422,060","Two to six apartments, over 62 years",Two Story,Multi Family,3,Masonry,3,0,Full and Apartment,None,No,0,1.5 car detached,99,"3,312",2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $11,831.03",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $11,379.34",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $11,210.59"
0,16-17-115-025-0000,208 S AUSTIN BLVD,OAK PARK,Oak Park,211,"5,000",80,27001,"$5,000","$40,520","$45,520","$5,000","$40,519","$45,519","$455,200","$455,190","Two to six apartments, over 62 years",Two Story,Multi Family,3,Frame/Masonry,3,0,Full and Apartment,None,No,0,2 car detached,97,"4,644",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-115-026-0000,212 S AUSTIN BLVD,OAK PARK,Oak Park,202,"7,500",80,27001,"$7,500","$21,903","$29,403","$7,500","$21,902","$29,402","$294,030","$294,020","One story residence, any age, up to 999 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,None,112,920,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-027-0000,216 S AUSTIN BLVD,OAK PARK,Oak Park,203,"5,000",80,27001,"$5,000","$17,068","$22,068","$5,000","$17,068","$22,068","$220,680","$220,680","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,2 car detached,106,"1,066",Assessor Valuation,2020,Yes,Yes,N/A,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-17-115-028-0000,220 S AUSTIN BLVD,OAK PARK,Oak Park,211,"6,250",80,27001,"$6,250","$40,524","$46,774","$6,250","$40,523","$46,773","$467,740","$467,730","Two to six apartments, over 62 years",Two Story,Multi Family,3,Masonry,3,0,Full and Apartment,None,No,0,2 car detached,90,"3,756",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A
0,16-17-115-029-0000,224 S AUSTIN BLVD,OAK PARK,Oak Park,205,"5,000",80,27001,"$5,000","$35,455","$40,455","$5,000","$35,454","$40,454","$404,550","$404,540","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Masonry,1,1,Full and Unfinished,None,No,0,2 car detached,110,"1,600",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-115-030-0000,228 S AUSTIN BLVD,OAK PARK,Oak Park,0,0,80,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-17-116-001-0000,700 S ELMWOOD AVE,OAK PARK,Oak Park,0,0,80,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-17-116-002-0000,700 S ELMWOOD AVE,OAK PARK,Oak Park,0,0,80,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-17-116-003-0000,707 S ELMWOOD AVE,OAK PARK,Oak Park,0,0,80,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-17-116-004-0000,708 S RIDGELAND AVE,OAK PARK,Oak Park,205,"4,725",80,27001,"$4,725","$30,621","$35,346","$4,725","$30,621","$35,346","$353,460","$353,460","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,2 car detached,117,"1,360",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-005-0000,710 S RIDGELAND AVE,OAK PARK,Oak Park,205,"3,150",80,27001,"$3,150","$34,587","$37,737","$3,150","$34,586","$37,736","$377,370","$377,360","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,2,0,Full and Unfinished,None,No,0,2 car detached,99,"1,620",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-006-0000,714 S RIDGELAND AVE,OAK PARK,Oak Park,203,"3,150",80,27001,"$3,150","$19,650","$22,800","$3,150","$19,650","$22,800","$228,000","$228,000","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,1,Full and Unfinished,Full and Living Area,No,0,2 car detached,107,"1,384",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-17-116-007-0000,716 S RIDGELAND AVE,OAK PARK,Oak Park,203,"4,725",80,27001,"$4,725","$17,443","$22,168","$4,725","$17,442","$22,167","$221,680","$221,670","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Unfinished,None,No,0,1 car detached,110,"1,163",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-17-116-008-0000,718 S RIDGELAND AVE,OAK PARK,Oak Park,205,"4,725",80,27001,"$4,725","$32,571","$37,296","$4,725","$32,571","$37,296","$372,960","$372,960","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,1,1,Full and Rec Room,Full and Unfinished,Yes,0,2 car detached,111,"1,554",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,N/A,N/A,N/A
0,16-17-116-009-0000,720 S RIDGELAND AVE,OAK PARK,Oak Park,205,"3,150",80,27001,"$3,150","$32,689","$35,839","$3,150","$32,689","$35,839","$358,390","$358,390","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,1,1,Full and Unfinished,None,No,0,2 car detached,107,"1,428",Assessor Valuation,2019,N/A,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-17-116-010-0000,722 S RIDGELAND AVE,OAK PARK,Oak Park,203,"3,150",80,27001,"$3,150","$18,364","$21,514","$3,150","$18,364","$21,514","$215,140","$215,140","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame,1,1,Full and Rec Room,Partial and Living Area,No,0,2 car detached,108,"1,060",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-012-0000,726 S RIDGELAND AVE,OAK PARK,Oak Park,203,"4,158",80,27001,"$4,158","$19,915","$24,073","$4,158","$19,914","$24,072","$240,730","$240,720","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Stucco,2,0,Full and Rec Room,Partial and Unfinished,No,0,2 car detached,108,"1,256",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-013-0000,728 S RIDGELAND AVE,OAK PARK,Oak Park,204,"4,158",80,27001,"$4,158","$42,585","$46,743","$4,158","$42,585","$46,743","$467,430","$467,430","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Stucco,3,0,Full and Unfinished,Full and Living Area,Yes,1,2 car detached,108,"2,233",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-116-014-0000,732 S RIDGELAND AVE,OAK PARK,Oak Park,203,"4,284",80,27001,"$4,284","$19,552","$23,836","$4,284","$19,551","$23,835","$238,360","$238,350","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Stucco,1,1,Full and Rec Room,Partial and Unfinished,Yes,0,2 car detached,108,"1,256",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,N/A,N/A,N/A
0,16-17-116-015-0000,734 S RIDGELAND AVE,OAK PARK,Oak Park,203,"4,199",80,27001,"$4,199","$19,198","$23,397","$4,199","$19,198","$23,397","$233,970","$233,970","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Unfinished,None,No,1,1 car detached,97,"1,352",Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,Yes,N/A,N/A,,,,
0,16-17-116-016-0000,738 S RIDGELAND AVE,OAK PARK,Oak Park,204,"4,199",80,27001,"$4,199","$42,583","$46,782","$4,199","$42,583","$46,782","$467,820","$467,820","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Frame/Masonry,2,0,Full and Unfinished,Full and Living Area,No,0,2 car detached,96,"1,836",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-17-116-017-0000,740 S RIDGELAND AVE,OAK PARK,Oak Park,204,"4,199",80,27001,"$4,199","$42,113","$46,312","$4,199","$42,113","$46,312","$463,120","$463,120","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Frame/Masonry,1,1,Full and Unfinished,Full and Living Area,No,1,2 car detached,97,"1,932",Assessor Valuation,2019,N/A,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-17-116-018-0000,742 S RIDGELAND AVE,OAK PARK,Oak Park,203,"4,725",80,27001,"$4,725","$22,150","$26,875","$4,725","$22,150","$26,875","$268,750","$268,750","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Masonry,2,0,Full and Unfinished,Full and Living Area,No,1,2 car detached,112,"1,575",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-019-0000,746 S RIDGELAND AVE,OAK PARK,Oak Park,204,"4,689",80,27001,"$4,689","$41,960","$46,649","$4,689","$41,960","$46,649","$466,490","$466,490","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,4,1,Full and Rec Room,Full and Living Area,Yes,1,2.5 car detached,107,"2,098",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-031-0000,729 S CUYLER AVE,OAK PARK,Oak Park,205,"3,150",80,27001,"$3,150","$33,320","$36,470","$3,150","$33,320","$36,470","$364,700","$364,700","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Unfinished,Full and Unfinished,Yes,1,2 car detached,110,"1,360",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A
0,16-17-116-032-0000,731 S CUYLER AVE,OAK PARK,Oak Park,205,"3,150",80,27001,"$3,150","$33,003","$36,153","$3,150","$33,003","$36,153","$361,530","$361,530","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,1,0,Full and Unfinished,None,No,0,2 car detached,104,"1,292",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-033-0000,733 S CUYLER AVE,OAK PARK,Oak Park,205,"3,150",80,27001,"$3,150","$35,388","$38,538","$3,150","$35,388","$38,538","$385,380","$385,380","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,1,0,Full and Unfinished,None,Yes,0,2 car detached,97,"1,717",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-034-0000,737 S CUYLER AVE,OAK PARK,Oak Park,202,"4,221",80,27001,"$4,221","$25,454","$29,675","$4,221","$25,454","$29,675","$296,750","$296,750","One story residence, any age, up to 999 square feet",One Story,Single Family,Frame,1,0,Full and Rec Room,None,No,2,None,112,988,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-17-116-035-0000,739 S CUYLER AVE,OAK PARK,Oak Park,202,"4,221",80,27001,"$4,221","$21,313","$25,534","$4,221","$21,313","$25,534","$255,340","$255,340","One story residence, any age, up to 999 square feet",One Story,Single Family,Frame,1,0,Full and Unfinished,None,No,0,1 car detached,112,888,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A,,,,
0,16-17-116-036-0000,741 S CUYLER AVE,OAK PARK,Oak Park,202,"4,158",80,27001,"$4,158","$22,102","$26,260","$4,158","$22,102","$26,260","$262,600","$262,600","One story residence, any age, up to 999 square feet",One Story,Single Family,Frame,1,1,Full and Rec Room,None,No,0,2 car detached,112,888,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-17-116-037-0000,743 S CUYLER AVE,OAK PARK,Oak Park,205,"3,150",80,27001,"$3,150","$33,755","$36,905","$3,150","$33,755","$36,905","$369,050","$369,050","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,1,0,Full and Unfinished,None,No,0,2 car detached,105,"1,400",Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A,2016,"Yes | $1,005.06",Yes | $717.90,N/A
0,16-17-116-038-0000,747 S CUYLER AVE,OAK PARK,Oak Park,205,"3,150",80,27001,"$3,150","$35,679","$38,829","$3,150","$35,678","$38,828","$388,290","$388,280","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Masonry,2,0,Full and Unfinished,None,No,0,2 car detached,105,"1,640",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-17-116-039-0000,747 SIDE S CUYLER AVE,OAK PARK,Oak Park,241,"3,123",80,27001,"$3,123",,"$3,123","$3,123",,"$3,123","$31,230","$31,230",Vacant land under common ownership with adjacent residence,N/A,N/A,N/A,0,0,None,None,No,0,None,0,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-17-116-040-0000,711 S CUYLER AVE,OAK PARK,Oak Park,0,0,80,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-17-116-041-0000,727 S CUYLER AVE,OAK PARK,Oak Park,204,"4,725",80,27001,"$4,725","$42,871","$47,596","$4,725","$42,871","$47,596","$475,960","$475,960","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Stucco,2,0,Full and Unfinished,Partial and Living Area,No,0,2 car detached,107,"2,019",Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $3,926.31",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $3,759.62",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $3,867.47"
