,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin
0,"$13,723.64","$11,317.26","$10,889.03","$12,982.20","$14,410.98","1,132.50",0.00,906.00,"15,762.14","13,723.64","$431,800","43,180","6,734","2,095",2-04,27001,1035 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-117-025-0000
0,"$18,704.37","$20,658.33","$19,881.75","$22,471.18","$18,753.27","1,132.50",0.00,0.00,"19,836.87","18,704.37","$543,420","54,342","8,066","2,808",2-06,27001,1031 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-117-026-0000
0,"$22,916.59","$27,992.31","$26,940.88","$26,372.06","$25,584.95","1,132.50",0.00,0.00,"24,049.09","22,916.59","$658,810","65,881","7,950","3,336",2-06,27001,1044 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-001-0000
0,"$19,157.37","$22,241.65","$21,405.72","$20,958.28","$19,768.67","1,132.50",0.00,0.00,"20,289.87","19,157.37","$555,830","55,583","7,950","2,488",2-06,27001,1042 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-002-0000
0,"$22,298.25","$23,937.45","$26,580.09","$26,019.13","$25,649.85","1,132.50",0.00,0.00,"23,430.75","22,298.25","$641,860","64,186","7,950","3,301",2-06,27001,1036 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-003-0000
0,"$26,717.94","$32,180.44","$6,267.77","$28,100.86","$28,584.05","1,132.50",0.00,0.00,"27,850.44","26,717.94","$762,940","76,294","7,950","4,284",2-06,27001,1034 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-004-0000
0,"$20,744.57","$23,204.61","$22,332.56","$21,864.80","$25,437.35","1,132.50",0.00,0.00,"21,877.07","20,744.57","$599,300","59,930","7,950","3,223",2-06,27001,1030 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-005-0000
0,"$11,858.63","$13,780.25","$13,259.79","$14,375.63","$15,808.88","1,132.50",0.00,906.00,"13,897.13","11,858.63","$380,700","38,070","7,950","1,838",2-05,27001,1026 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-006-0000
0,"$12,563.50","$12,978.06","$12,487.59","$12,252.93","$15,739.96","1,132.50",0.00,906.00,"14,602.00","12,563.50","$426,060","42,606","7,950","2,190",2-05,27001,1022 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-007-0000
0,"$19,548.76","$18,433.48","$17,740.23","$18,828.02","$19,003.24",0.00,0.00,0.00,"19,548.76","19,548.76","$535,530","53,553","7,900","2,633",2-06,27001,1018 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-008-0000
0,"$16,857.49","$16,585.06","$14,946.26","$15,378.22","$15,121.41","1,132.50",0.00,0.00,"17,989.99","16,857.49","$492,820","49,282","7,900","2,241",2-06,27001,1014 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-009-0000
0,"$19,195.99","$18,459.53","$19,905.73","$21,390.57","$19,501.90","1,132.50",0.00,0.00,"20,328.49","19,195.99","$556,880","55,688","7,950","2,696",2-06,27001,1010 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-010-0000
0,"$12,773.35","$14,427.70","$15,685.35","$10,693.09","$13,455.31","1,132.50",0.00,0.00,"13,905.85","12,773.35","$380,940","38,094","7,950","1,696",2-05,27001,1047 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-012-0000
0,"$12,816.39","$15,457.90","$15,816.78","$15,998.13","$16,179.03","1,132.50",0.00,0.00,"13,948.89","12,816.39","$382,130","38,213","7,950","1,930",2-05,27001,1043 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-013-0000
0,"$17,253.41","$17,018.32","$16,380.42","$16,021.29","$13,549.64",0.00,0.00,0.00,"17,253.41","17,253.41","$480,210","48,021","7,950","1,673",2-03,27001,1039 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-014-0000
0,"$17,241.97","$16,380.73","$15,762.74","$15,456.24","$15,147.98","1,132.50",0.00,906.00,"19,280.47","17,241.97","$528,180","52,818","7,950","2,677",2-04,27001,1035 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-015-0000
0,"$17,828.15","$19,075.02","$19,551.28","$19,144.38","$18,877.18","1,132.50",0.00,0.00,"18,960.65","17,828.15","$519,420","51,942","7,950","2,342",2-06,27001,1031 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-016-0000
0,"$12,836.09","$15,309.35","$14,733.27","$15,059.79","$14,170.92","1,132.50",0.00,0.00,"13,968.59","12,836.09","$382,670","38,267","7,950","1,725",2-05,27001,1027 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-017-0000
0,"$11,499.07","$13,496.71","$12,986.91","$12,741.30","$12,961.68","1,132.50",0.00,906.00,"13,537.57","11,499.07","$370,850","37,085","7,900","1,536",2-05,27001,1023 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-018-0000
0,"$18,838.68","$20,370.59","$19,604.82","$19,196.80","$12,220.96","1,132.50",0.00,0.00,"19,971.18","18,838.68","$554,000","55,400","7,900","2,791",2-06,27001,1017 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-019-0000
0,"$14,285.36","$17,666.30","$17,004.06","$18,037.68","$15,977.30","1,132.50",0.00,0.00,"15,417.86","14,285.36","$422,360","42,236","7,900","1,943",2-05,27001,1015 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-020-0000
0,"$12,976.30","$16,138.51","$15,531.22","$15,212.54","$15,485.96","1,132.50",0.00,0.00,"14,108.80","12,976.30","$386,510","38,651","7,900","1,830",2-05,27001,1011 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-021-0000
0,"$17,079.57","$17,355.66","$17,660.05","$17,312.07","$16,014.05","1,132.50",0.00,906.00,"19,118.07","17,079.57","$523,720","52,372","7,900","2,228",2-06,27001,1007 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-022-0000
0,"$18,923.40","$21,390.39","$20,586.33","$21,438.97","$20,004.14","1,132.50",0.00,0.00,"20,055.90","18,923.40","$549,410","54,941","8,072","2,934",2-06,27001,1001 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-118-023-0000
0,"$12,037.80","$15,611.83","$15,022.63","$14,732.46","$15,112.08","1,132.50",0.00,906.00,"14,076.30","12,037.80","$385,610","38,561","7,900","1,829",2-05,27001,1004 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-024-0000
0,"$20,251.82","$21,029.49","$22,099.52","$21,654.14","$22,326.98","1,132.50",0.00,906.00,"22,290.32","20,251.82","$610,630","61,063","8,138","3,038",2-06,27001,1000 N KENILWORTH AVE,OAK PARK,60302,OAK PARK,16-06-118-025-0000
0,"$16,434.84","$17,435.26","$16,779.39","$17,677.32","$16,510.98","1,132.50",0.00,0.00,"17,567.34","16,434.84","$481,240","48,124","8,150","2,327",2-06,27001,1046 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-001-0000
0,"$19,762.58","$23,391.44","$22,512.45","$22,040.72","$19,105.76","1,132.50",0.00,0.00,"20,895.08","19,762.58","$572,400","57,240","8,150","2,684",2-06,27001,1042 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-002-0000
0,"$20,743.89","$25,327.09","$24,375.51","$23,862.91","$22,597.34","1,132.50",0.00,0.00,"21,876.39","20,743.89","$599,290","59,929","8,150","3,285",2-06,27001,1038 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-003-0000
0,"$19,564.73","$12,896.49","$13,326.64","$14,670.41","$16,275.22","1,132.50",0.00,0.00,"20,697.23","19,564.73","$566,980","56,698","8,150","2,641",2-06,27001,1034 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-004-0000
0,"$19,530.42","$18,685.57","$19,488.87","$19,083.30","$19,501.47","1,132.50",0.00,0.00,"20,662.92","19,530.42","$566,050","56,605","8,150","2,772",2-06,27001,1030 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-005-0000
0,"$20,076.96","$21,036.99","$20,246.22","$22,993.20","$20,665.04","1,132.50",0.00,0.00,"21,209.46","20,076.96","$581,020","58,102","8,150","2,736",2-06,27001,1026 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-006-0000
0,"$15,994.64","$21,994.03","$21,165.58","$20,740.67","$19,711.67","1,132.50",0.00,906.00,"18,033.14","15,994.64","$494,010","49,401","8,150","2,518",2-06,27001,1022 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-007-0000
0,"$17,708.79","$17,622.49","$16,959.66","$16,609.63","$18,781.84","1,132.50",0.00,0.00,"18,841.29","17,708.79","$525,550","52,555","8,150","2,327",2-04,27001,1018 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-008-0000
0,"$20,089.30","$20,520.18","$19,748.80","$19,337.61","$20,581.76","1,132.50",0.00,0.00,"21,221.80","20,089.30","$581,360","58,136","8,150","2,368",2-06,27001,1014 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-009-0000
0,"$13,428.96","$17,187.12","$18,115.10","$17,739.73","$17,966.45","1,132.50",0.00,0.00,"15,127.71","13,428.96","$460,820","46,082","8,150","2,036",2-05,27001,1010 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-010-0000
0,"$17,223.17","$20,113.90","$19,357.31","$18,959.08","$16,774.74","1,132.50",0.00,0.00,"18,582.17","17,223.17","$509,040","50,904","8,150","1,792",2-03,27001,1006 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-011-0000
0,"$18,529.51","$21,238.95","$20,442.85","$22,660.63","$20,443.35","1,132.50",0.00,0.00,"19,662.01","18,529.51","$538,630","53,863","8,282","2,694",2-06,27001,1000 N GROVE AVE,OAK PARK,60302,OAK PARK,16-06-119-012-0000
0,"$17,926.34","$16,822.54","$20,168.96","$19,748.69","$17,968.46","1,132.50",0.00,0.00,"19,058.84","17,926.34","$522,100","52,210","8,150","2,224",2-06,27001,1047 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-013-0000
0,"$20,105.73","$18,224.81","$17,539.41","$17,176.63","$17,042.66","1,132.50",0.00,0.00,"21,238.23","20,105.73","$581,800","58,180","8,150","2,451",2-06,27001,1043 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-014-0000
0,"$19,022.72","$20,306.38","$20,556.01","$20,127.22","$18,753.99","1,132.50",0.00,906.00,"21,061.22","19,022.72","$576,950","57,695","8,150","2,507",2-06,27001,1039 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-015-0000
0,"$19,261.33","$18,864.38","$18,154.93","$18,473.27","$17,888.78","1,132.50",0.00,0.00,"20,393.83","19,261.33","$558,680","55,868","8,150","2,564",2-06,27001,1035 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-016-0000
0,"$17,521.93","$17,061.47","$16,419.74","$17,554.06","$16,125.04","1,132.50",0.00,0.00,"18,654.43","17,521.93","$511,030","51,103","8,150","2,265",2-06,27001,1031 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-017-0000
0,"$21,160.42","$20,650.31","$19,874.01","$19,460.01","$20,100.77","1,132.50",0.00,0.00,"22,292.92","21,160.42","$610,690","61,069","8,476","2,786",2-06,27001,1027 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-018-0000
0,"$21,442.30","$19,302.24","$24,749.12","$24,228.39","$23,895.01",0.00,0.00,0.00,"21,442.30","21,442.30","$587,400","58,740","7,824","2,964",2-06,27001,1023 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-019-0000
0,"$20,769.37","$25,073.69","$25,144.67","$24,615.21","$24,383.19","1,132.50",0.00,0.00,"21,901.87","20,769.37","$599,990","59,999","8,150","3,200",2-06,27001,1019 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-020-0000
0,"$18,339.59","$20,261.65","$19,499.90","$19,094.15","$19,060.39","1,132.50",0.00,0.00,"19,472.09","18,339.59","$533,420","53,342","8,150","2,760",2-06,27001,1015 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-021-0000
0,"$11,659.31","$13,545.39","$13,060.49","$12,550.88","$15,643.33","1,132.50","6,828.98",906.00,"20,526.79","11,659.31","$562,320","56,232","8,150","2,462",2-06,27001,1009 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-022-0000
0,"$14,563.16","$15,593.68","$15,661.63","$16,726.30","$15,565.65","1,132.50",0.00,0.00,"15,695.66","14,563.16","$429,980","42,998","8,150","2,086",2-05,27001,1007 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-023-0000
0,"$21,679.79","$23,320.12","$22,443.82","$21,973.55","$22,697.99","1,132.50",0.00,0.00,"22,812.29","21,679.79","$624,920","62,492","8,220","3,197",2-06,27001,1001 N OAK PARK AVE,OAK PARK,60302,OAK PARK,16-06-119-024-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1237 N HARLEM AVE,OAK PARK,00000,OAK PARK,16-06-120-001-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1235 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-002-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1233 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-003-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1231 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-004-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1229 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-005-0000
0,$0.00,$0.00,$0.00,$0.00,$0.00,,,,,,,0,0,,0-00,27001,1225 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-006-0000
0,"$63,428.49","$47,682.15","$45,894.78","$42,535.01","$47,317.94",0.00,0.00,0.00,"63,428.49","63,428.49",,"173,753","13,436",,5-23,27001,1217 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-010-0000
0,"$17,562.13","$15,457.24","$14,873.83","$14,586.90","$16,150.17","1,132.50",0.00,906.00,"19,600.63","17,562.13","$536,940","53,694","7,629","1,936",2-04,27001,947 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-011-0000
0,"$17,203.24","$17,566.44","$16,905.74","$16,556.84","$15,151.42","1,132.50",0.00,0.00,"18,335.74","17,203.24","$577,300","57,730","8,300","1,823",2-05,27001,943 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-012-0000
0,"$18,369.60","$20,463.21","$19,692.22","$19,299.57","$20,212.33","1,132.50",0.00,906.00,"20,408.10","18,369.60","$559,060","55,906","8,300","2,767",2-06,27001,939 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-013-0000
0,"$15,540.39","$19,089.10","$18,371.36","$17,990.38","$18,268.26","1,132.50",0.00,0.00,"16,672.89","15,540.39","$456,750","45,675","8,300","2,130",2-05,27001,935 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-014-0000
0,"$18,854.09","$19,222.38","$18,501.90","$18,096.32","$23,115.81",0.00,0.00,0.00,"18,854.09","18,854.09","$516,480","51,648","8,798","2,495",2-04,27001,931 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-015-0000
0,"$11,459.88","$14,539.01","$13,991.77","$13,706.83","$13,558.83","1,132.50",0.00,0.00,"12,592.38","11,459.88","$344,960","34,496","7,138","1,560",2-05,27001,927 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-016-0000
0,"$14,977.54","$14,265.48","$13,728.41","$13,449.23","$16,642.64","1,132.50",0.00,0.00,"16,110.04","14,977.54","$441,330","44,133","7,138","2,227",2-04,27001,923 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-017-0000
0,"$11,126.25","$14,232.85","$13,697.07","$13,418.51","$12,300.21","1,132.50",0.00,0.00,"12,258.75","11,126.25","$335,820","33,582","7,138","1,522",2-05,27001,919 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-018-0000
0,"$17,996.10","$17,985.36","$18,220.77","$17,842.99","$19,067.14","1,132.50",0.00,0.00,"19,128.60","17,996.10","$524,010","52,401","7,304","2,224",2-06,27001,917 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-019-0000
0,"$25,692.91","$25,910.47","$24,935.22","$17,670.73","$20,413.63","1,132.50",0.00,906.00,"27,731.41","25,692.91","$759,670","75,967","7,304","3,486",2-78,27001,911 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-020-0000
0,"$17,218.53","$16,438.49","$15,820.08","$18,193.36","$16,568.56","1,132.50",0.00,0.00,"18,351.03","17,218.53","$502,720","50,272","7,304","2,217",2-06,27001,909 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-021-0000
0,"$13,395.10","$16,364.94","$17,811.14","$17,459.71","$18,582.27","1,132.50",0.00,906.00,"15,433.60","13,395.10","$422,800","42,280","7,304","1,962",2-05,27001,905 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-022-0000
0,"$14,683.66","$16,375.60","$15,759.44","$16,654.86","$18,305.01","1,132.50",0.00,0.00,"15,816.16","14,683.66","$433,260","43,326","8,293","1,756",2-03,27001,901 N MARION ST,OAK PARK,60302,OAK PARK,16-06-120-023-0000
0,"$4,272.81","$4,200.77","$4,039.22","$3,989.75","$3,204.99","1,132.50",0.00,906.00,"6,311.31","4,272.81","$172,900","17,290","1,956","1,016",2-10,27001,1215 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-024-0000
0,"$3,737.70","$4,160.77","$3,747.19","$3,952.20","$3,224.38","1,132.50",0.00,906.00,"5,776.20","3,737.70","$158,240","15,824",928,"1,000",2-10,27001,1215 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-025-0000
0,"$6,105.08","$6,594.29","$5,078.59","$4,988.92","$3,919.73",0.00,0.00,0.00,"6,105.08","6,105.08","$167,260","16,726",928,"1,016",2-10,27001,1217 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-026-0000
0,"$6,079.15","$5,229.12","$5,030.89","$4,942.35","$3,917.72",0.00,0.00,0.00,"6,079.15","6,079.15","$166,550","16,655",928,"1,000",2-10,27001,1217 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-027-0000
0,"$4,040.65","$4,185.37","$4,024.51","$3,975.36","$3,213.03","1,132.50",0.00,906.00,"6,079.15","4,040.65","$166,550","16,655",928,"1,000",2-10,27001,1217 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-028-0000
0,"$5,542.79","$5,239.12","$5,040.53","$4,951.74","$3,914.85","1,132.50",0.00,0.00,"6,675.29","5,542.79","$182,860","18,286","2,234","1,000",2-10,27001,1217 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-029-0000
0,"$6,286.51","$6,524.82","$6,280.33","$6,142.68","$4,932.40",0.00,0.00,0.00,"6,286.51","6,286.51","$172,220","17,222","1,962","1,000",2-10,27001,1221 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-030-0000
0,"$4,672.58","$5,229.12","$5,030.89","$4,942.35","$3,917.72","1,132.50",0.00,0.00,"5,805.08","4,672.58","$159,030","15,903",928,"1,000",2-10,27001,1221 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-031-0000
0,"$4,946.65","$5,229.12","$5,030.89","$4,942.35","$3,917.72","1,132.50",0.00,0.00,"6,079.15","4,946.65","$166,550","16,655",928,"1,000",2-10,27001,1221 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-032-0000
0,"$4,916.75","$4,689.68","$4,511.65","$4,434.48","$3,921.74","1,132.50",0.00,0.00,"6,049.25","4,916.75","$165,730","16,573",928,"1,000",2-10,27001,1223 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-033-0000
0,"$1,657.75","$1,925.92","$1,856.98","$1,784.52","$2,963.20","1,132.50","2,382.89",906.00,"6,079.15","1,657.75","$166,550","16,655",928,"1,000",2-10,27001,1223 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-034-0000
0,"$6,642.45","$6,560.21","$6,314.20","$6,175.84","$4,917.47",0.00,0.00,0.00,"6,642.45","6,642.45","$181,960","18,196","2,234","1,000",2-10,27001,1223 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-035-0000
0,"$2,266.47","$2,693.50","$2,590.35","$2,555.23","$4,873.97","1,132.50",0.00,0.00,"3,398.97","2,266.47","$93,120","9,312","7,897",,2-99,27001,1209 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1001
0,"$3,398.97","$4,009.20","$3,858.95","$3,774.33","$5,879.03",0.00,0.00,0.00,"3,398.97","3,398.97","$93,120","9,312","7,897",,2-99,27001,1217 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1002
0,"$1,653.68","$1,950.53","$1,877.40","$1,836.21","$2,860.40",0.00,0.00,0.00,"1,653.68","1,653.68","$45,300","4,530","7,897",,2-99,27001,1217 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1003
0,$521.18,$634.83,$608.80,$617.11,"$1,855.34","1,132.50",0.00,0.00,"1,653.68",521.18,"$45,300","4,530","7,897",,2-99,27001,1209 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1004
0,"$1,619.70","$1,910.66","$1,838.96","$1,798.66","$2,313.07",0.00,0.00,0.00,"1,619.70","1,619.70","$44,380","4,438","7,897",,2-99,27001,1209 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1005
0,"$1,619.70","$1,910.66","$1,838.96",$579.56,"$1,796.62",0.00,0.00,0.00,"1,619.70","1,619.70","$44,380","4,438","7,897",,2-99,27001,1209 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1006
0,$531.03,$646.67,$620.22,$628.32,"$1,873.14","1,132.50",0.00,0.00,"1,663.53",531.03,"$45,590","4,559","7,897",,2-99,27001,1209 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1007
0,$531.03,$646.67,$620.22,$628.32,"$1,873.14","1,132.50",0.00,0.00,"1,663.53",531.03,"$45,590","4,559","7,897",,2-99,27001,1209 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1008
0,"$2,097.96","$2,474.57","$2,381.80","$1,110.48","$2,623.78",0.00,0.00,0.00,"2,097.96","2,097.96","$57,480","5,748","7,897",,2-99,27001,1211 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1009
0,$965.46,"$1,158.87","$1,113.20","$1,110.48","$1,990.59","1,132.50",0.00,0.00,"2,097.96",965.46,"$57,480","5,748","7,897",,2-99,27001,1209 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-044-1010
0,"$1,980.63","$1,387.93","$1,333.68","$1,326.14","$1,394.88","1,132.50",0.00,0.00,"3,113.13","1,980.63","$85,290","8,529","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1001
0,$308.04,$0.00,$0.00,$0.00,$105.39,"1,132.50",0.00,0.00,"1,440.54",308.04,"$39,460","3,946","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1002
0,$308.04,$0.00,$0.00,$0.00,$105.39,"1,132.50",0.00,0.00,"1,440.54",308.04,"$39,460","3,946","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1003
0,$308.04,$662.29,$647.77,$610.75,$547.20,"1,132.50",0.00,0.00,"1,440.54",308.04,"$39,460","3,946","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1004
0,"$2,119.13",$524.70,$502.87,$513.48,$628.16,0.00,0.00,0.00,"2,119.13","2,119.13","$58,060","5,806","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1005
0,"$3,157.64","$1,426.75","$1,370.98","$1,362.59","$1,429.20",0.00,0.00,0.00,"3,157.64","3,157.64","$86,510","8,651","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1006
0,"$1,486.86","$1,290.96","$1,242.59","$1,215.32","$1,145.91",0.00,0.00,0.00,"1,486.86","1,486.86","$40,740","4,074","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1007
0,"$1,486.86","$1,290.96","$1,242.59","$1,215.32","$1,145.91",0.00,0.00,0.00,"1,486.86","1,486.86","$40,740","4,074","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1008
0,$0.00,$0.00,$0.00,$0.00,$140.85,,,,,,,0,0,,0-00,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1009
0,"$1,031.14",$563.12,$539.79,$549.57,$662.77,"1,132.50",0.00,0.00,"2,163.64","1,031.14","$59,280","5,928","7,897",,2-99,27001,1205 N HARLEM AVE,OAK PARK,60302,OAK PARK,16-06-120-045-1010
0,"$15,184.22","$17,794.84","$9,213.81","$9,954.83","$18,099.69",0.00,0.00,0.00,"15,184.22","15,184.22","$415,950","41,595","7,816","1,778",2-03,27001,946 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-001-0000
0,"$13,456.37","$15,395.14","$15,249.08","$15,882.43","$16,026.54","1,132.50",0.00,906.00,"15,494.87","13,456.37","$424,480","42,448","7,830","2,048",2-05,27001,942 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-002-0000
0,"$14,666.55","$18,186.79","$17,502.87","$20,259.74","$21,111.43","1,132.50",0.00,0.00,"15,799.05","14,666.55","$432,800","43,280","9,744","1,998",2-05,27001,938 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-003-0000
0,"$13,341.08","$16,101.01","$15,493.54","$15,192.91","$15,636.15","1,132.50",0.00,906.00,"15,379.58","13,341.08","$421,320","42,132","8,700","1,673",2-05,27001,926 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-006-0000
0,"$18,416.04","$21,562.74","$20,750.49","$20,334.71","$20,142.41","1,132.50",0.00,906.00,"20,454.54","18,416.04","$560,340","56,034","9,744","2,211",2-06,27001,922 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-007-0000
0,"$12,345.16","$15,234.10","$14,660.83","$14,824.26","$14,430.94","1,132.50",0.00,0.00,"13,477.66","12,345.16","$369,220","36,922","8,700","1,664",2-05,27001,918 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-008-0000
0,"$11,799.29","$13,578.94","$13,065.44","$13,422.05","$12,976.19","1,132.50",226.50,906.00,"14,064.29","11,799.29","$385,290","38,529","8,700","1,728",2-05,27001,914 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-009-0000
0,"$13,188.42","$17,017.00","$16,928.96","$16,579.64","$15,880.38","1,132.50",0.00,0.00,"14,320.92","13,188.42","$392,310","39,231","8,700","1,921",2-05,27001,910 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-010-0000
0,"$14,707.78","$18,907.66","$18,196.67","$17,819.58","$18,362.45","1,132.50",0.00,0.00,"15,840.28","14,707.78","$433,930","43,393","8,700","2,190",2-05,27001,906 N MARION ST,OAK PARK,60302,OAK PARK,16-06-121-011-0000
