,pin,address,city,township,classification,landsqft,neighborhood,taxcode,landassessedvalue,buildingassessedvalue,combinedassessedvalue,landassessedvaluepreviousyear,buildingassessedvaluepreviousyear,combinedassessedvaluepreviousyear,marketvalue,marketvaluepreviousyear,description,residencetype,use,exteriorconstruction,fullbaths,halfbaths,basement,attic,centralair,fireplaces,garage,age,buildingsqft,assessmentpass,exemption1year,exemption1owner,exemption1senior,exemption1seniorfreeze,exemption2year,exemption2owner,exemption2senior,exemption2seniorfreeze,exemption3year,exemption3owner,exemption3senior,exemption3seniorfreeze,exemption4year,exemption4owner,exemption4senior,exemption4seniorfreeze
0,16-07-403-037-0000,109 S SCOVILLE AVE,OAK PARK,Oak Park,205,"5,460",41,27001,"$5,324","$39,522","$44,846","$5,323","$39,521","$44,844","$448,460","$448,440","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame,2,1,Full and Unfinished,Full and Living Area,Yes,1,None,123,"2,012",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-038-0000,130 S EAST AVE,OAK PARK,Oak Park,206,"8,850",41,27001,"$8,629","$53,290","$61,919","$8,628","$53,290","$61,918","$619,190","$619,180","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Frame,2,0,Full and Unfinished,Full and Unfinished,No,1,None,139,"2,555",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-041-0000,515  SOUTH BLVD,OAK PARK,Oak Park,211,"7,488",41,27001,"$7,301","$49,544","$56,845","$7,301","$49,544","$56,845","$568,450","$568,450","Two to six apartments, over 62 years",Two Story,Multi Family,4,Frame,4,0,Full and Unfinished,Full and Unfinished,No,0,None,112,"4,326",2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1001,108 1 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $824.71,2017,"Yes | $1,219.10",Yes | $975.28,Yes | $915.78
0,16-07-403-043-1002,108 2 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-043-1003,108 3 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,374","$16,038","$18,412","$2,373","$16,038","$18,411","$184,120","$184,110",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-043-1004,108 4 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$276,"$1,866","$2,142",$275,"$1,865","$2,140","$21,420","$21,400",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,Yes,N/A,N/A,,,,
0,16-07-403-043-1005,110 1 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-043-1006,110 2 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,"Yes | $1,005.06",N/A,N/A
0,16-07-403-043-1007,110 3 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,374","$16,038","$18,412","$2,373","$16,038","$18,411","$184,120","$184,110",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-07-403-043-1008,112 1 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56",Yes | $868.49,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $824.71,2017,"Yes | $1,219.10",Yes | $975.28,Yes | $915.78
0,16-07-403-043-1009,112 2 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-043-1010,112 3 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,374","$16,038","$18,412","$2,373","$16,038","$18,411","$184,120","$184,110",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56",Yes | $850.46,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $807.71,2017,"Yes | $1,219.10",Yes | $975.28,Yes | $896.89
0,16-07-403-043-1011,112 4 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$276,"$1,866","$2,142",$275,"$1,865","$2,140","$21,420","$21,400",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1012,114 1 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,N/A,N/A,N/A
0,16-07-403-043-1013,114 2 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $824.71,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-403-043-1014,114 3 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,374","$16,038","$18,412","$2,373","$16,038","$18,411","$184,120","$184,110",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1015,116 1E S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-043-1016,116 2 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-043-1017,116 3 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,374","$16,038","$18,412","$2,373","$16,038","$18,411","$184,120","$184,110",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-043-1018,116 4 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$276,"$1,866","$2,142",$275,"$1,865","$2,140","$21,420","$21,400",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1019,118 1 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,Yes,N/A,N/A,,,,
0,16-07-403-043-1020,118 2 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,423","$16,376","$18,799","$2,423","$16,375","$18,798","$187,990","$187,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1021,118 3 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,"$2,374","$16,038","$18,412","$2,373","$16,038","$18,411","$184,120","$184,110",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1022,114 P1 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1023,114 P2 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1024,114 P3 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1025,114 P4 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1026,114 P5 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1027,116 P6 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1028,116 P7 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1029,114 P8 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1030,114 P9 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,Yes,N/A,N/A,,,,
0,16-07-403-043-1031,116 P10 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1032,116 P11 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1033,116 P12 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1034,116 P13 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1035,116 P14 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1036,116 P15 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1037,116 P16 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1038,116 P17 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1039,116 P18 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1040,112 P19 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1041,112 P20 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1042,112 P21 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1043,112 P22 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1044,112 P23 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1045,112 P24 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1046,112 P25 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1047,112 P26 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1048,112 P27 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1049,114 P28 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1050,114 P29 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1051,114 P30 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1052,116 P52 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-043-1053,116 P32 S EAST AVE,OAK PARK,Oak Park,299,"41,460",41,27001,$110,$747,$857,$110,$746,$856,"$8,570","$8,560",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,114,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-044-1001,134 1 S EAST AVE,OAK PARK,Oak Park,0,0,41,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-403-044-1002,134 2 S EAST AVE,OAK PARK,Oak Park,0,0,41,27001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Exempt,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-07-403-045-1001,113 1S S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,"$2,189","$14,546","$16,735","$2,189","$14,545","$16,734","$167,350","$167,340",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-045-1002,113 2S S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,"$2,125","$15,473","$17,598","$2,125","$15,472","$17,597","$175,980","$175,970",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-045-1003,113 3S S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,"$2,060","$13,688","$15,748","$2,060","$13,687","$15,747","$157,480","$157,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-045-1004,111 1N S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,"$2,157","$15,707","$17,864","$2,157","$15,706","$17,863","$178,640","$178,630",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-07-403-045-1005,111 2N S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,"$2,125","$15,473","$17,598","$2,125","$15,472","$17,597","$175,980","$175,970",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-045-1006,111 3N S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,"$2,060","$13,688","$15,748","$2,060","$13,687","$15,747","$157,480","$157,470",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-07-403-045-1007,111 G1 S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,$97,$643,$740,$96,$643,$739,"$7,400","$7,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-045-1008,111 G2 S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,$97,$643,$740,$96,$643,$739,"$7,400","$7,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-045-1009,113 G3 S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,$97,$643,$740,$96,$643,$739,"$7,400","$7,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-045-1010,113 G4 S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,$97,$643,$740,$96,$643,$739,"$7,400","$7,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-045-1011,113 G5 S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,$97,$643,$740,$96,$643,$739,"$7,400","$7,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-045-1012,113 G6 S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,$97,$643,$740,$96,$643,$739,"$7,400","$7,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-07-403-045-1013,113 G7 S SCOVILLE AVE,OAK PARK,Oak Park,299,"11,648",41,27001,$97,$643,$740,$96,$643,$739,"$7,400","$7,390",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,113,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
