,pin,address,city,township,classification,landsqft,neighborhood,taxcode,landassessedvalue,buildingassessedvalue,combinedassessedvalue,landassessedvaluepreviousyear,buildingassessedvaluepreviousyear,combinedassessedvaluepreviousyear,marketvalue,marketvaluepreviousyear,description,residencetype,use,exteriorconstruction,fullbaths,halfbaths,basement,attic,centralair,fireplaces,garage,age,buildingsqft,assessmentpass,exemption1year,exemption1owner,exemption1senior,exemption1seniorfreeze,exemption2year,exemption2owner,exemption2senior,exemption2seniorfreeze,exemption3year,exemption3owner,exemption3senior,exemption3seniorfreeze,exemption4year,exemption4owner,exemption4senior,exemption4seniorfreeze
0,16-05-105-032-0000,34  LE MOYNE PKY,OAK PARK,Oak Park,204,"4,375",30,27001,"$4,922","$34,983","$39,905","$4,921","$34,982","$39,903","$399,050","$399,030","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,0,Full and Unfinished,Partial and Living Area,No,0,2 car detached,94,"2,081",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $5,616.14",,,,
0,16-05-105-033-0000,30  LE MOYNE PKY,OAK PARK,Oak Park,204,"5,000",30,27001,"$5,625","$37,145","$42,770","$5,625","$37,145","$42,770","$427,700","$427,700","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,1,1,Full and Unfinished,Full and Living Area,No,0,2 car detached,95,"2,861",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-05-105-034-0000,6043  NORTH AVE,OAK PARK,Oak Park,212,"3,625",30,27001,"$4,078","$31,191","$35,269","$4,078","$31,191","$35,269","$352,690","$352,690","Two to six apartments, up to 62 years",Two Story,Multi Family,4,Masonry,3,1,Partial and Unfinished,Full and Unfinished,No,0,None,63,"2,900",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-105-035-0000,6039 W NORTH AVE,OAK PARK,Oak Park,517,"2,625",30,27001,"$16,406","$26,494","$42,900","$16,406","$26,494","$42,900","$171,600","$171,600",One story store,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-05-105-037-0000,6045 W NORTH AVE,OAK PARK,Oak Park,517,"6,250",30,27001,"$39,063","$28,103","$67,166","$39,063","$28,103","$67,166","$268,664","$268,664",One story store,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-05-105-038-0000,6049 W NORTH AVE,OAK PARK,Oak Park,212,"3,125",30,27001,"$3,516","$34,294","$37,810","$3,515","$34,294","$37,809","$378,100","$378,090","Two to six apartments, up to 62 years",Two Story,Multi Family,2,Masonry,2,1,Partial and Unfinished,None,Yes,0,None,59,"4,500",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,0,N/A,N/A,N/A,,,,
0,16-05-106-011-0000,1230 N HUMPHREY AVE,OAK PARK,Oak Park,205,"4,528",30,27001,"$5,094","$24,919","$30,013","$5,094","$24,918","$30,012","$300,130","$300,120","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Stucco,1,1,Full and Unfinished,None,Yes,0,2 car detached,98,"1,244",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-012-0000,1228 N HUMPHREY AVE,OAK PARK,Oak Park,203,"4,658",30,27001,"$5,240","$31,834","$37,074","$5,240","$31,834","$37,074","$370,740","$370,740","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Masonry,2,1,Full and Rec Room,Partial and Living Area,No,0,2 car detached,98,"1,592",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-013-0000,1226 N HUMPHREY AVE,OAK PARK,Oak Park,203,"4,658",30,27001,"$5,240","$26,821","$32,061","$5,240","$26,821","$32,061","$320,610","$320,610","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Unfinished,None,No,0,2 car detached,98,"1,141",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-014-0000,1224 N HUMPHREY AVE,OAK PARK,Oak Park,203,"4,658",30,27001,"$5,240","$25,406","$30,646","$5,240","$25,406","$30,646","$306,460","$306,460","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Masonry,1,0,Full and Unfinished,Full and Living Area,Yes,0,2 car detached,98,"1,417",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-015-0000,1220 N HUMPHREY AVE,OAK PARK,Oak Park,203,"4,658",30,27001,"$5,240","$27,951","$33,191","$5,240","$27,950","$33,190","$331,910","$331,900","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Masonry,2,0,Full and Unfinished,Full and Living Area,No,0,2 car detached,98,"1,653",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-016-0000,1218 N HUMPHREY AVE,OAK PARK,Oak Park,204,"4,658",30,27001,"$5,240","$32,925","$38,165","$5,240","$32,924","$38,164","$381,650","$381,640","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,0,Full and Rec Room,Partial and Living Area,No,0,2 car detached,98,"1,815",Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $5,204.51",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $4,992.19",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $5,051.46"
0,16-05-106-017-0000,1216 N HUMPHREY AVE,OAK PARK,Oak Park,204,"4,658",30,27001,"$5,240","$38,125","$43,365","$5,240","$38,125","$43,365","$433,650","$433,650","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Frame/Masonry,2,0,Full and Unfinished,Full and Living Area,Yes,0,2 car detached,98,"2,373",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-018-0000,1214 N HUMPHREY AVE,OAK PARK,Oak Park,203,"4,608",30,27001,"$5,184","$32,467","$37,651","$5,184","$32,466","$37,650","$376,510","$376,500","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Frame/Masonry,2,0,Full and Unfinished,Partial and Living Area,No,0,2 car detached,98,"1,740",Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $4,002.22",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $3,835.61",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $3,914.77"
0,16-05-106-019-0000,1530 N AUSTIN BLVD,OAK PARK,Oak Park,315,"9,186",30,27001,"$15,157","$90,380","$105,537","$15,157","$90,380","$105,537","$1,055,370","$1,055,370","Two or three story non-fireproof corridor apartments,or california type apartments, interior entrance",**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-05-106-020-0000,1526 N AUSTIN BLVD,OAK PARK,Oak Park,204,"4,658",30,27001,"$5,240","$34,924","$40,164","$5,240","$34,923","$40,163","$401,640","$401,630","One story residence, any age, 1,801 square feet and over",One Story,Single Family,Masonry,2,1,Full and Rec Room,Partial and Unfinished,No,0,2 car detached,95,"2,075",Assessor Valuation,2019,N/A,N/A,N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $253.72,2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $6,075.62",,,,
0,16-05-106-021-0000,1524 N AUSTIN BLVD,OAK PARK,Oak Park,241,"4,658",30,27001,"$5,240",,"$5,240","$5,240",,"$5,240","$52,400","$52,400",Vacant land under common ownership with adjacent residence,N/A,N/A,N/A,0,0,None,None,No,0,None,0,**,Assessor Valuation,,,,,,,,,,,,,,,,
0,16-05-106-022-0000,1522 2 N AUSTIN BLVD,OAK PARK,Oak Park,211,"4,658",30,27001,"$5,240","$28,604","$33,844","$5,240","$28,604","$33,844","$338,440","$338,440","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,2,Full and Unfinished,None,No,2,2 car detached,97,"3,080",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-023-0000,1520 N AUSTIN BLVD,OAK PARK,Oak Park,211,"4,658",30,27001,"$5,240","$28,600","$33,840","$5,240","$28,599","$33,839","$338,400","$338,390","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,3,1,Full and Unfinished,None,No,0,2 car detached,98,"3,366",2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-05-106-024-0000,1516 N AUSTIN BLVD,OAK PARK,Oak Park,205,"4,658",30,27001,"$5,240","$29,206","$34,446","$5,240","$29,206","$34,446","$344,460","$344,460","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Masonry,2,0,Full and Unfinished,Partial and Unfinished,Yes,0,2 car detached,104,"1,507",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-05-106-025-0000,1514 1 N AUSTIN BLVD,OAK PARK,Oak Park,211,"4,608",30,27001,"$5,184","$26,226","$31,410","$5,184","$26,225","$31,409","$314,100","$314,090","Two to six apartments, over 62 years",Two Story,Multi Family,2,Masonry,2,0,Full and Rec Room,None,No,0,2 car detached,97,"2,950",2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-026-0000,24  LE MOYNE PKY,OAK PARK,Oak Park,203,"4,903",30,27001,"$5,516","$28,460","$33,976","$5,515","$28,459","$33,974","$339,760","$339,740","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Unfinished,None,No,0,2 car detached,96,"1,518",Assessor Valuation,2020,Yes,Yes,Yes,2019,"Yes | $1,315.70","Yes | $1,052.56","Yes | $3,842.63",2018,"Yes | $1,268.60","Yes | $1,014.88","Yes | $3,684.52",2017,"Yes | $1,219.10",Yes | $975.28,"Yes | $3,741.41"
0,16-05-106-027-0000,22  LE MOYNE PKY,OAK PARK,Oak Park,205,"4,375",30,27001,"$4,922","$37,732","$42,654","$4,921","$37,731","$42,652","$426,540","$426,520","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Masonry,1,2,Full and Unfinished,Partial and Unfinished,No,1,2 car detached,96,"1,809",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-05-106-028-0000,12  LE MOYNE PKY,OAK PARK,Oak Park,203,"8,750",30,27001,"$9,844","$28,939","$38,783","$9,844","$28,939","$38,783","$387,830","$387,830","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Masonry,1,1,Full and Unfinished,Partial and Living Area,Yes,0,2 car detached,95,"1,783",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-029-0000,10  LE MOYNE PKY,OAK PARK,Oak Park,204,"4,375",30,27001,"$4,922","$36,464","$41,386","$4,921","$36,463","$41,384","$413,860","$413,840","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,1,0,Full and Rec Room,Full and Living Area,Yes,0,2 car detached,95,"2,144",Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,2016,N/A,N/A,N/A
0,16-05-106-030-0000,8  LE MOYNE PKY,OAK PARK,Oak Park,206,"4,375",30,27001,"$4,922","$33,024","$37,946","$4,921","$33,024","$37,945","$379,460","$379,450","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Masonry,1,0,Full and Unfinished,None,No,0,2 car attached,98,"2,386",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-031-0000,6  LE MOYNE PKY,OAK PARK,Oak Park,203,"4,375",30,27001,"$4,922","$31,163","$36,085","$4,921","$31,162","$36,083","$360,850","$360,830","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,2,0,Full and Rec Room,None,No,2,2 car detached,97,"1,213",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A,,,,
0,16-05-106-033-0000,6011  NORTH AVE,OAK PARK,Oak Park,528,"36,156",30,27001,"$225,975","$108,776","$334,751","$225,975","$108,776","$334,751","$1,339,004","$1,339,004",Bank buildings,**,**,Assessor Valuation,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16-05-106-034-1001,2 1N  LE MOYNE PKY,OAK PARK,Oak Park,299,"5,000",30,27001,$819,"$5,997","$6,816",$819,"$5,996","$6,815","$68,160","$68,150",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,55,**,Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-106-034-1002,2 1S  LE MOYNE PKY,OAK PARK,Oak Park,299,"5,000",30,27001,$818,"$5,988","$6,806",$817,"$5,987","$6,804","$68,060","$68,040",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,55,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-05-106-034-1003,2 2N  LE MOYNE PKY,OAK PARK,Oak Park,299,"5,000",30,27001,$997,"$7,301","$8,298",$997,"$7,300","$8,297","$82,980","$82,970",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,55,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-05-106-034-1004,2 2S  LE MOYNE PKY,OAK PARK,Oak Park,299,"5,000",30,27001,$997,"$7,295","$8,292",$996,"$7,294","$8,290","$82,920","$82,900",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,55,**,Assessor Valuation,2019,Yes,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-05-106-034-1005,2 3N  LE MOYNE PKY,OAK PARK,Oak Park,299,"5,000",30,27001,$997,"$7,297","$8,294",$996,"$7,296","$8,292","$82,940","$82,920",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,55,**,Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",Yes | $253.72,2017,Yes,N/A,N/A
0,16-05-106-034-1006,2 3S  LE MOYNE PKY,OAK PARK,Oak Park,299,"5,000",30,27001,$997,"$7,301","$8,298",$997,"$7,301","$8,298","$82,980","$82,980",Residential condominium,N/A,N/A,N/A,0,0,None,None,No,0,None,55,**,Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-05-107-001-0000,1140  EDMER AVE,OAK PARK,Oak Park,206,"5,735",10,27001,"$7,599","$46,086","$53,685","$7,598","$46,085","$53,683","$536,850","$536,830","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Masonry,2,1,Partial and Unfinished,None,Yes,2,2 car detached,94,"2,470",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-05-107-002-0000,1136  EDMER AVE,OAK PARK,Oak Park,205,"5,440",10,27001,"$7,208","$27,542","$34,750","$7,208","$27,542","$34,750","$347,500","$347,500","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Frame/Masonry,1,1,Full and Unfinished,Partial and Unfinished,Yes,1,2 car detached,92,"1,730",Assessor Valuation,2019,Yes,N/A,N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A,2016,"Yes | $1,005.06",Yes | $717.90,N/A
0,16-05-107-003-0000,1132  EDMER AVE,OAK PARK,Oak Park,204,"5,440",10,27001,"$7,208","$28,948","$36,156","$7,208","$28,948","$36,156","$361,560","$361,560","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,1,2,Full and Unfinished,Full and Living Area,No,0,2 car detached,94,"1,804",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-05-107-004-0000,1130  EDMER AVE,OAK PARK,Oak Park,206,"5,440",10,27001,"$7,208","$43,371","$50,579","$7,208","$43,371","$50,579","$505,790","$505,790","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Masonry,3,0,Full and Unfinished,Partial and Unfinished,Yes,1,2 car detached,85,"2,323",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-005-0000,1126  EDMER AVE,OAK PARK,Oak Park,203,"5,440",10,27001,"$7,208","$31,992","$39,200","$7,208","$31,992","$39,200","$392,000","$392,000","One story residence, any age, 1,000 to 1,800 square feet",1.5 to 1.9 Stories,Single Family,Masonry,2,0,Full and Unfinished,Full and Living Area,No,0,2 car detached,94,"1,753",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-05-107-006-0000,1122  EDMER AVE,OAK PARK,Oak Park,204,"5,440",10,27001,"$7,208","$29,045","$36,253","$7,208","$29,044","$36,252","$362,530","$362,520","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,0,Full and Unfinished,Full and Living Area,No,0,2 car detached,94,"1,804",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-05-107-007-0000,1120  EDMER AVE,OAK PARK,Oak Park,204,"5,440",10,27001,"$7,208","$36,381","$43,589","$7,208","$36,380","$43,588","$435,890","$435,880","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,0,Full and Rec Room,Full and Living Area,No,0,2 car detached,94,"1,804",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-008-0000,1116  EDMER AVE,OAK PARK,Oak Park,205,"6,800",10,27001,"$9,010","$31,930","$40,940","$9,010","$31,929","$40,939","$409,400","$409,390","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Masonry,1,1,Full and Unfinished,None,No,1,2 car detached,79,"2,050",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-009-0000,1112  EDMER AVE,OAK PARK,Oak Park,206,"6,800",10,27001,"$9,010","$45,558","$54,568","$9,010","$45,557","$54,567","$545,680","$545,670","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,Masonry,2,0,Full and Unfinished,None,No,1,2 car detached,85,"2,325",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-010-0000,1110  EDMER AVE,OAK PARK,Oak Park,278,"6,800",10,27001,"$9,010","$63,406","$72,416","$9,010","$63,405","$72,415","$724,160","$724,150","Two or more story residence, up to 62 years, 2,001 to 3,800 sq.ft.",Two Story,Single Family,Masonry,3,1,Full and Unfinished,None,Yes,1,None,19,"3,161",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,N/A,N/A,N/A
0,16-05-107-011-0000,1106  EDMER AVE,OAK PARK,Oak Park,203,"6,800",10,27001,"$9,010","$21,764","$30,774","$9,010","$21,763","$30,773","$307,740","$307,730","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,2,Full and Rec Room,None,Yes,1,1 car attached,69,"1,160",Assessor Valuation,2019,N/A,N/A,N/A,2018,N/A,N/A,N/A,2017,N/A,N/A,N/A,,,,
0,16-05-107-012-0000,1100  EDMER AVE,OAK PARK,Oak Park,203,"5,316",10,27001,"$7,044","$21,221","$28,265","$7,043","$21,220","$28,263","$282,650","$282,630","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Rec Room,Full and Unfinished,Yes,0,1 car attached,69,"1,163",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-013-0000,1141 N RIDGELAND AVE,OAK PARK,Oak Park,204,"6,403",10,27001,"$8,484","$41,952","$50,436","$8,483","$41,952","$50,435","$504,360","$504,350","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,1,Full and Rec Room,Partial and Living Area,Yes,1,2 car detached,96,"2,048",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,N/A,N/A,N/A
0,16-05-107-015-0000,1131 N RIDGELAND AVE,OAK PARK,Oak Park,204,"9,000",10,27001,"$11,925","$44,197","$56,122","$11,925","$44,197","$56,122","$561,220","$561,220","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,1,Full and Rec Room,Partial and Living Area,Yes,1,None,95,"3,048",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-016-0000,1127 N RIDGELAND AVE,OAK PARK,Oak Park,204,"6,000",10,27001,"$7,950","$45,270","$53,220","$7,950","$45,269","$53,219","$532,200","$532,190","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,1,Full and Unfinished,Partial and Living Area,No,1,2 car detached,93,"2,231",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-017-0000,1123 N RIDGELAND AVE,OAK PARK,Oak Park,203,"6,000",10,27001,"$7,950","$24,122","$32,072","$7,950","$24,121","$32,071","$320,720","$320,710","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Unfinished,None,No,1,2 car detached,67,"1,289",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70","Yes | $1,052.56",N/A,2018,"Yes | $1,268.60","Yes | $1,014.88",N/A,2017,"Yes | $1,219.10",Yes | $975.28,N/A
0,16-05-107-018-0000,1119 N RIDGELAND AVE,OAK PARK,Oak Park,204,"6,000",10,27001,"$7,950","$47,285","$55,235","$7,950","$46,167","$54,117","$552,350","$541,170","One story residence, any age, 1,801 square feet and over",1.5 to 1.9 Stories,Single Family,Masonry,2,1,Full and Unfinished,Full and Living Area,Yes,0,None,93,"3,037",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-021-0000,1111 N RIDGELAND AVE,OAK PARK,Oak Park,205,"6,750",10,27001,"$8,944","$26,813","$35,757","$8,944","$26,813","$35,757","$357,570","$357,570","Two or more story residence, over 62 years, up to 2,200 sq.ft.",Two Story,Single Family,Masonry,2,0,Full and Unfinished,None,No,1,1.5 car detached,70,"1,696",Assessor Valuation,2020,Yes,Yes,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-022-0000,1107 N RIDGELAND AVE,OAK PARK,Oak Park,203,"6,603",10,27001,"$8,749","$28,685","$37,434","$8,748","$28,685","$37,433","$374,340","$374,330","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,1,0,Full and Unfinished,None,Yes,0,2 car detached,67,"1,626",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-023-0000,1101 N RIDGELAND AVE,OAK PARK,Oak Park,203,"8,250",10,27001,"$10,931","$33,043","$43,974","$10,931","$33,042","$43,973","$439,740","$439,730","One story residence, any age, 1,000 to 1,800 square feet",One Story,Single Family,Masonry,2,0,Partial and Rec Room,None,Yes,1,2 car attached,70,"1,632",Assessor Valuation,2020,Yes,N/A,N/A,2019,"Yes | $1,315.70",N/A,N/A,2018,"Yes | $1,268.60",N/A,N/A,2017,"Yes | $1,219.10",N/A,N/A
0,16-05-107-024-0000,1117 N RIDGELAND AVE,OAK PARK,Oak Park,241,"3,000",10,27001,"$3,975",,"$3,975","$3,975",,"$3,975","$39,750","$39,750",Vacant land under common ownership with adjacent residence,N/A,N/A,N/A,0,0,None,None,No,0,None,0,**,Assessor Valuation,,,,,,,,,,,,,,,,
