,taxbill2020,taxbill2019,taxbill2018,taxbill2017,taxbill2016,estimatedvalue,assessedvalue,lotsize,buildingsize,class,taxcode,address,city,zip,township,pin,homeownerexemption,seniorfreezeexemption,seniorcitizenexemption,taxbeforeexemptions,taxafterexemptions
0,"$32,405.47","$28,034.67","$26,983.76","$24,379.81","$27,762.05",,"88,771","6,900",,5-22,27001,943 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-029-0000,0.00,0.00,0.00,"32,405.47","32,405.47"
0,"$17,492.14","$15,939.05","$15,341.56","$15,005.29","$16,584.35",,"47,917","3,977",,5-17,27001,821  GARFIELD ST,OAK PARK,60304,OAK PARK,16-18-307-032-0000,0.00,0.00,0.00,"17,492.14","17,492.14"
0,"$2,763.64","$6,401.54","$6,159.43","$6,046.13","$3,490.29","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1001,"1,132.50",0.00,0.00,"3,896.14","2,763.64"
0,"$1,631.14","$5,085.84","$4,890.83","$4,827.03","$2,485.23","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1002,"1,132.50",0.00,906.00,"3,896.14","1,631.14"
0,"$2,315.06","$6,401.54","$6,159.43","$7,265.23","$4,495.35","$94,440","9,444","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1003,"1,132.50",0.00,0.00,"3,447.56","2,315.06"
0,"$3,447.56","$4,670.60","$4,495.54","$7,265.23","$4,495.35","$94,440","9,444","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1004,0.00,0.00,0.00,"3,447.56","3,447.56"
0,"$2,763.64","$6,401.54","$6,159.43","$6,046.13","$3,490.29","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1005,"1,132.50",0.00,0.00,"3,896.14","2,763.64"
0,"$3,447.56","$4,671.00","$4,495.92","$7,265.23","$4,495.35","$94,440","9,444","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1006,0.00,0.00,0.00,"3,447.56","3,447.56"
0,"$3,896.14","$4,671.00","$4,495.92","$7,265.23","$4,495.35","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1007,0.00,0.00,0.00,"3,896.14","3,896.14"
0,"$2,763.64","$6,401.54","$5,244.52","$6,046.13","$3,490.29","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1008,"1,132.50",0.00,0.00,"3,896.14","2,763.64"
0,"$2,763.64","$4,761.39","$4,580.79","$4,502.01","$3,490.29","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1009,"1,132.50",0.00,0.00,"3,896.14","2,763.64"
0,"$2,763.64","$6,401.54","$6,159.43","$6,046.13","$3,490.29","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1010,"1,132.50",0.00,0.00,"3,896.14","2,763.64"
0,"$2,763.64","$3,355.30","$3,227.32","$6,046.13","$3,490.29","$106,730","10,673","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1011,"1,132.50",0.00,0.00,"3,896.14","2,763.64"
0,"$2,315.06","$6,401.54","$6,159.43","$6,046.13","$3,490.29","$94,440","9,444","10,350",,2-99,27001,929 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-034-1012,"1,132.50",0.00,0.00,"3,447.56","2,315.06"
0,"$19,215.92","$28,221.11","$6,304.69","$26,445.45","$29,242.36",,"73,295","10,316",,5-99,27001,917 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1001,0.00,0.00,0.00,"19,215.92","19,215.92"
0,"$21,725.20","$22,060.34","$21,233.45","$18,510.57","$18,816.16",,"59,514","10,316",,5-99,27001,917 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1002,0.00,0.00,0.00,"21,725.20","21,725.20"
0,"$6,075.41","$5,824.60","$5,604.04","$5,502.90","$4,928.38","$197,460","19,746","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1003,"1,132.50",0.00,0.00,"7,207.91","6,075.41"
0,"$6,066.69","$5,816.18","$5,595.92","$5,494.97","$4,921.06","$197,230","19,723","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1004,"1,132.50",0.00,0.00,"7,199.19","6,066.69"
0,"$6,565.10","$7,131.88","$6,864.52","$6,714.07","$5,926.12","$179,860","17,986","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1005,0.00,0.00,0.00,"6,565.10","6,565.10"
0,"$2,416.64","$2,807.57","$2,707.07","$2,601.44","$3,925.33","$197,460","19,746","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1006,"1,132.50","2,752.77",906.00,"7,207.91","2,416.64"
0,"$7,199.19","$7,131.88","$6,864.52","$6,714.07","$5,926.12","$197,230","19,723","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1007,0.00,0.00,0.00,"7,199.19","7,199.19"
0,"$5,160.69","$4,763.62","$4,581.04","$5,494.97","$4,921.06","$197,230","19,723","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1008,"1,132.50",0.00,906.00,"7,199.19","5,160.69"
0,"$5,169.41","$4,772.04","$4,589.16","$4,527.62","$4,210.48","$197,460","19,746","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1009,"1,132.50",0.00,906.00,"7,207.91","5,169.41"
0,"$6,066.69","$5,816.18","$5,595.92","$5,494.97","$4,921.06","$197,230","19,723","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1010,"1,132.50",0.00,0.00,"7,199.19","6,066.69"
0,"$6,066.69","$5,816.18","$5,595.92","$5,494.97","$4,921.06","$197,230","19,723","10,316",,2-99,27001,915 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-035-1011,"1,132.50",0.00,0.00,"7,199.19","6,066.69"
0,"$12,296.57","$14,010.63","$13,483.32","$13,209.44","$12,334.81","$367,890","36,789","1,149","2,078",2-95,27001,919 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-036-0000,"1,132.50",0.00,0.00,"13,429.07","12,296.57"
0,"$10,410.39","$13,256.07","$12,756.91","$12,781.78","$11,896.61","$316,210","31,621","1,121","1,971",2-95,27001,919 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-037-0000,"1,132.50",0.00,0.00,"11,542.89","10,410.39"
0,"$12,505.74","$13,726.43","$13,209.68","$12,941.84","$12,311.84","$373,600","37,360","1,126","2,036",2-95,27001,919 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-038-0000,"1,132.50",0.00,0.00,"13,638.24","12,505.74"
0,"$12,489.32","$13,659.99","$13,145.74","$12,879.30","$12,632.31","$373,170","37,317","1,158","2,003",2-95,27001,919 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-039-0000,"1,132.50",0.00,0.00,"13,621.82","12,489.32"
0,$887.09,$843.63,$812.03,$794.24,$745.47,"$24,310","2,431","2,315",,2-41,27001,919 S OAK PARK AVE,OAK PARK,60304,OAK PARK,16-18-307-040-0000,0.00,0.00,0.00,887.09,887.09
0,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,,0-00,27001,1001 S MAPLE AVE,OAK PARK,00000,OAK PARK,16-18-308-001-0000,,,,,
0,$0.00,$0.00,$0.00,$0.00,$0.00,,0,0,,0-00,27001,1182 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-308-002-0000,,,,,
0,"$70,172.08","$58,507.86","$56,314.68","$55,080.40","$59,365.88",,"192,229","19,615",,5-23,27001,7140  ROOSEVELT RD,OAK PARK,60304,OAK PARK,16-18-308-003-0000,0.00,0.00,0.00,"70,172.08","70,172.08"
0,"$11,368.71","$12,426.65","$11,960.87","$11,698.73","$11,012.30","$311,430","31,143","5,666","1,828",2-11,27001,1016 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-004-0000,0.00,0.00,0.00,"11,368.71","11,368.71"
0,"$7,536.33","$8,118.13","$8,157.61","$8,000.47","$8,270.64","$237,470","23,747","5,666","1,618",2-11,27001,1018 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-005-0000,"1,132.50",0.00,0.00,"8,668.83","7,536.33"
0,"$9,588.31","$9,945.77","$9,570.83","$9,382.68","$8,836.92","$293,690","29,369","5,666","1,584",2-11,27001,1022 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-006-0000,"1,132.50",0.00,0.00,"10,720.81","9,588.31"
0,"$15,831.10","$17,042.92","$16,404.01","$16,044.45","$14,391.17","$433,670","43,367","8,500","2,637",2-11,27001,1030 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-007-0000,0.00,0.00,0.00,"15,831.10","15,831.10"
0,"$7,949.70","$8,594.42","$8,996.02","$9,164.83","$8,549.90","$286,020","28,602","8,500","1,860",2-11,27001,1032 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-008-0000,"1,132.50",226.50,906.00,"10,441.20","7,949.70"
0,"$10,135.54","$7,475.81","$7,193.34","$7,057.37","$8,829.60","$308,680","30,868","8,500","1,096",2-03,27001,1034 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-009-0000,"1,132.50",0.00,0.00,"11,268.04","10,135.54"
0,"$12,260.11","$11,147.01","$10,727.03","$13,265.39","$11,336.36","$366,870","36,687","8,500","1,608",2-03,27001,1036 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-010-0000,"1,132.50",0.00,0.00,"13,392.61","12,260.11"
0,"$11,225.34","$10,536.78","$10,086.64","$12,034.10","$10,369.49","$307,500","30,750","5,666","1,220",2-05,27001,1040 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-011-0000,0.00,0.00,0.00,"11,225.34","11,225.34"
0,"$11,464.98","$11,187.00","$11,513.18","$11,282.53","$10,517.24","$345,100","34,510","5,666","1,220",2-05,27001,1044 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-012-0000,"1,132.50",0.00,0.00,"12,597.48","11,464.98"
0,"$12,018.09","$12,405.08","$11,937.91","$11,697.87","$10,962.33","$360,240","36,024","5,666","1,276",2-05,27001,1046 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-013-0000,"1,132.50",0.00,0.00,"13,150.59","12,018.09"
0,"$12,893.51","$12,080.36","$11,623.42","$11,407.73","$10,803.53","$409,050","40,905","8,550","1,218",2-05,27001,1001  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-014-0000,"1,132.50",0.00,906.00,"14,932.01","12,893.51"
0,"$9,874.95","$9,545.80","$11,885.26","$11,663.86","$10,539.92","$326,370","32,637","8,550",968,2-02,27001,1005  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-015-0000,"1,132.50",0.00,906.00,"11,913.45","9,874.95"
0,"$12,487.17","$12,633.35","$12,157.63","$12,363.50","$11,442.18","$373,100","37,310","8,550","1,560",2-05,27001,1009  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-016-0000,"1,132.50",0.00,0.00,"13,619.67","12,487.17"
0,"$13,001.55",$0.00,$0.00,$0.00,$0.00,"$387,200","38,720","8,550","1,885",2-04,27001,1015  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-017-0000,"1,132.50",0.00,0.00,"14,134.05","13,001.55"
0,"$11,827.60","$9,898.41","$9,523.38","$9,353.67","$9,409.37","$324,010","32,401","5,130","1,224",2-05,27001,1017  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-018-0000,0.00,0.00,0.00,"11,827.60","11,827.60"
0,"$10,763.05","$10,633.88","$9,977.54","$10,046.12","$8,279.97","$350,690","35,069","5,130","1,296",2-05,27001,1019  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-019-0000,"1,132.50",0.00,906.00,"12,801.55","10,763.05"
0,"$14,262.71","$15,081.47","$16,262.82","$17,147.13","$15,255.66","$421,730","42,173","6,840","2,233",2-06,27001,1023  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-020-0000,"1,132.50",0.00,0.00,"15,395.21","14,262.71"
0,"$13,475.05","$14,777.02","$15,660.11","$15,355.91","$13,823.74","$424,980","42,498","8,550","2,151",2-05,27001,1031  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-022-0000,"1,132.50",0.00,906.00,"15,513.55","13,475.05"
0,"$22,289.53","$22,835.55","$21,977.35","$21,517.36","$22,075.71","$641,640","64,164","8,550","2,892",2-06,27001,1035  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-023-0000,"1,132.50",0.00,0.00,"23,422.03","22,289.53"
0,"$11,002.80","$12,546.12","$12,071.36","$15,236.07","$13,067.36","$408,520","40,852","8,550","1,674",2-05,27001,1037  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-024-0000,"1,132.50","1,871.00",906.00,"14,912.31","11,002.80"
0,"$13,800.98","$16,634.53","$16,008.72","$15,679.58","$13,933.15","$409,090","40,909","5,699","1,884",2-05,27001,1041  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-025-0000,"1,132.50",0.00,0.00,"14,933.48","13,800.98"
0,"$5,292.06","$6,148.13","$5,928.04","$5,696.73","$7,570.83","$313,170","31,317","5,699","1,472",2-03,27001,1043  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-026-0000,"1,132.50","4,101.35",906.00,"11,431.91","5,292.06"
0,"$12,400.31","$16,276.13","$15,663.78","$15,342.25","$13,005.33","$370,720","37,072","5,699","1,696",2-05,27001,1047  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-309-027-0000,"1,132.50",0.00,0.00,"13,532.81","12,400.31"
0,"$11,903.82","$12,292.72","$11,829.70","$11,592.06","$10,235.53","$366,800","36,680","5,100","1,339",2-05,27001,1000 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-028-0000,"1,132.50",0.00,0.00,"13,036.32","11,903.82"
0,"$12,982.19","$13,492.37","$12,984.37","$12,721.43","$11,403.12","$386,650","38,665","5,100","1,525",2-05,27001,1004 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-029-0000,"1,132.50",0.00,0.00,"14,114.69","12,982.19"
0,"$11,669.05","$11,681.05","$12,481.37","$12,229.52","$11,160.76","$350,690","35,069","5,100","1,336",2-05,27001,1008 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-030-0000,"1,132.50",0.00,0.00,"12,801.55","11,669.05"
0,"$17,537.33","$21,801.81","$20,980.61","$20,559.76","$17,725.38","$536,260","53,626","8,500","3,472",2-06,27001,1010 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-031-0000,"1,132.50",0.00,906.00,"19,575.83","17,537.33"
0,"$9,870.87","$9,746.31","$9,378.76","$9,194.94","$8,300.79","$301,420","30,142","5,100",836,2-02,27001,1012 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-032-0000,"1,132.50",0.00,0.00,"11,003.37","9,870.87"
0,"$15,170.63","$14,942.14","$14,379.83","$16,179.04","$12,679.41","$446,600","44,660","5,100","2,246",2-06,27001,1014 S MAPLE AVE,OAK PARK,60304,OAK PARK,16-18-309-033-0000,"1,132.50",0.00,0.00,"16,303.13","15,170.63"
0,"$11,025.57","$8,323.12","$8,007.15","$10,133.52","$11,977.59","$357,890","35,789","5,250","1,760",2-03,27001,1000  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-001-0000,"1,132.50",0.00,906.00,"13,064.07","11,025.57"
0,"$11,859.99","$11,419.09","$10,988.87","$10,769.65","$11,795.96","$355,910","35,591","6,000","1,571",2-03,27001,1004  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-002-0000,"1,132.50",0.00,0.00,"12,992.49","11,859.99"
0,"$10,460.79","$8,662.04","$8,335.21","$8,174.19","$9,548.50","$317,580","31,758","4,500","1,559",2-03,27001,1006  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-003-0000,"1,132.50",0.00,0.00,"11,593.29","10,460.79"
0,"$14,893.17","$13,718.67","$13,202.19","$15,215.83","$16,457.43","$439,010","43,901","5,250","2,280",2-06,27001,1008  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-004-0000,"1,132.50",0.00,0.00,"16,025.67","14,893.17"
0,"$11,530.32","$12,336.00","$11,871.43","$12,951.96","$10,639.57","$346,890","34,689","4,500","1,660",2-05,27001,1012  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-005-0000,"1,132.50",0.00,0.00,"12,662.82","11,530.32"
0,"$12,978.56","$12,064.71","$11,610.35","$12,474.08","$14,376.23","$386,570","38,657","5,250","1,620",2-05,27001,1014  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-006-0000,"1,132.50",0.00,0.00,"14,111.06","12,978.56"
0,"$5,381.19","$6,251.68","$6,027.88","$5,792.68","$7,683.83","$356,820","35,682","4,500","1,689",2-03,27001,1016  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-007-0000,"1,132.50","5,605.65",906.00,"13,025.34","5,381.19"
0,"$13,034.40","$12,870.31","$13,524.16","$14,150.95","$12,996.72","$412,910","41,291","4,500","2,130",2-05,27001,1022  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-009-0000,"1,132.50",0.00,906.00,"15,072.90","13,034.40"
0,"$7,009.27","$7,898.54","$7,598.03","$7,718.61","$8,897.37","$322,670","32,267","6,000","1,160",2-03,27001,1024  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-010-0000,"1,132.50","2,731.25",906.00,"11,779.02","7,009.27"
0,"$9,950.15","$9,586.85","$9,223.61","$9,060.47","$9,582.39","$328,410","32,841","4,500","1,584",2-03,27001,1028  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-011-0000,"1,132.50",0.00,906.00,"11,988.65","9,950.15"
0,"$11,550.48","$12,025.10","$11,570.27","$12,331.07","$11,395.80","$372,270","37,227","5,250","1,496",2-05,27001,1030  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-012-0000,"1,132.50",0.00,906.00,"13,588.98","11,550.48"
0,"$10,170.87","$10,375.08","$9,984.01","$9,786.81","$11,273.04","$309,650","30,965","4,500","1,381",2-03,27001,1032  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-013-0000,"1,132.50",0.00,0.00,"11,303.37","10,170.87"
0,"$12,239.27","$11,852.22","$12,741.82","$12,484.19","$11,237.29","$366,320","36,632","5,250","1,742",2-03,27001,1034  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-014-0000,"1,132.50",0.00,0.00,"13,371.77","12,239.27"
0,"$21,254.53","$1,640.15","$10,662.84","$10,429.16","$7,570.54","$613,270","61,327","4,500","2,687",2-78,27001,1038  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-015-0000,"1,132.50",0.00,0.00,"22,387.03","21,254.53"
0,"$9,861.02","$8,973.60","$9,301.63","$9,119.36","$2,110.34","$301,170","30,117","5,250","1,254",2-03,27001,1040  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-016-0000,"1,132.50",0.00,0.00,"10,993.52","9,861.02"
0,"$11,247.08","$10,649.67","$11,479.05","$11,266.56","$11,433.42","$363,940","36,394","4,500","1,597",2-05,27001,1042  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-017-0000,"1,132.50",0.00,906.00,"13,285.58","11,247.08"
0,"$9,962.15","$8,202.73","$7,891.20","$9,623.21","$8,147.45","$328,750","32,875","5,250","1,552",2-03,27001,1046  WISCONSIN AVE,OAK PARK,60304,OAK PARK,16-18-310-018-0000,"1,132.50",0.00,906.00,"12,000.65","9,962.15"
0,"$11,586.61","$12,022.74","$11,568.11","$11,353.60","$10,688.81","$373,240","37,324","5,625","1,458",2-05,27001,1001  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-019-0000,"1,132.50",0.00,906.00,"13,625.11","11,586.61"
0,"$13,405.97","$13,272.12","$13,996.21","$13,711.10","$12,145.72","$398,260","39,826","5,625","1,720",2-05,27001,1003  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-020-0000,"1,132.50",0.00,0.00,"14,538.47","13,405.97"
0,"$12,162.94","$14,614.53","$15,333.06","$12,802.62","$12,149.02","$364,210","36,421","5,625","1,770",2-05,27001,1007  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-021-0000,"1,132.50",0.00,0.00,"13,295.44","12,162.94"
0,"$13,186.94","$13,671.18","$13,831.55","$13,550.05","$12,691.90","$392,260","39,226","5,625","1,904",2-05,27001,1011  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-022-0000,"1,132.50",0.00,0.00,"14,319.44","13,186.94"
0,"$13,057.05","$14,692.03","$14,139.05","$15,180.72","$13,151.50","$388,710","38,871","5,625","2,010",2-05,27001,1015  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-023-0000,"1,132.50",0.00,0.00,"14,189.55","13,057.05"
0,"$12,053.88","$14,327.58","$13,788.29","$13,507.75","$10,172.64","$361,230","36,123","5,625","1,419",2-05,27001,1017  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-024-0000,"1,132.50",0.00,0.00,"13,186.38","12,053.88"
0,"$14,506.19","$21,157.51","$20,362.17","$14,357.22","$15,223.07","$439,950","43,995","7,500","2,504",2-04,27001,1019  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-025-0000,"1,132.50",0.00,0.00,"15,638.69","14,506.19"
0,"$17,685.80","$16,858.20","$16,224.00","$18,773.04","$17,598.89","$515,510","51,551","7,500","2,549",2-06,27001,1023  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-026-0000,"1,132.50",0.00,0.00,"18,818.30","17,685.80"
0,"$10,361.13","$9,570.93","$9,210.04","$9,029.87","$8,142.13","$314,860","31,486","4,500",836,2-05,27001,1033  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-029-0000,"1,132.50",0.00,0.00,"11,493.63","10,361.13"
0,"$9,467.13",$0.00,$0.00,$0.00,$0.00,"$315,200","31,520","5,250","1,100",2-03,27001,1035  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-030-0000,"1,132.50",0.00,906.00,"11,505.63","9,467.13"
0,"$6,143.13","$7,136.88","$8,360.58","$8,464.46","$9,879.45","$329,780","32,978","4,500","1,408",2-03,27001,1037  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-031-0000,"1,132.50","3,856.62",906.00,"12,038.25","6,143.13"
0,"$10,946.97","$10,960.57","$10,547.52","$10,337.97","$10,264.53","$330,910","33,091","5,250","1,498",2-03,27001,1041  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-032-0000,"1,132.50",0.00,0.00,"12,079.47","10,946.97"
0,"$12,258.29","$11,400.67","$10,971.11","$10,752.34","$12,322.32","$366,830","36,683","6,000","1,667",2-03,27001,1043  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-033-0000,"1,132.50",0.00,0.00,"13,390.79","12,258.29"
0,"$11,268.26","$10,463.89","$10,067.74","$9,886.05","$9,166.58","$364,530","36,453","6,000","1,732",2-03,27001,1047  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-310-034-0000,"1,132.50",0.00,906.00,"13,306.76","11,268.26"
0,"$12,387.17","$12,853.99","$12,369.86","$13,091.67","$11,933.51","$370,350","37,035","7,500","1,620",2-05,27001,1000  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-001-0000,"1,132.50",0.00,0.00,"13,519.67","12,387.17"
0,"$13,636.66","$15,267.12","$14,692.67","$18,300.64","$13,541.03","$404,600","40,460","4,999","2,040",2-05,27001,1004  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-002-0000,"1,132.50",0.00,0.00,"14,769.16","13,636.66"
0,"$11,463.17","$11,830.77","$13,561.59","$13,286.00","$11,659.84","$345,060","34,506","4,999","1,590",2-05,27001,1006  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-003-0000,"1,132.50",0.00,0.00,"12,595.67","11,463.17"
0,"$11,579.70","$11,011.09","$12,020.11","$12,770.93","$11,028.38","$373,060","37,306","4,999","1,657",2-05,27001,1008  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-004-0000,"1,132.50",0.00,906.00,"13,618.20","11,579.70"
0,"$12,460.56","$13,115.16","$12,621.43","$15,643.49","$13,992.30","$372,370","37,237","5,625","1,712",2-05,27001,1012  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-005-0000,"1,132.50",0.00,0.00,"13,593.06","12,460.56"
0,"$14,915.93","$18,456.64","$17,764.84","$17,375.47","$12,149.74","$408,610","40,861","5,625","1,704",2-05,27001,1016  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-006-0000,0.00,0.00,0.00,"14,915.93","14,915.93"
0,"$11,796.91","$12,317.45","$12,741.31","$13,862.39","$12,328.21","$379,010","37,901","5,625","1,882",2-05,27001,1018  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-007-0000,"1,132.50",0.00,906.00,"13,835.41","11,796.91"
0,"$15,205.28","$14,655.19","$17,564.15","$17,200.89","$15,020.62","$447,550","44,755","5,625","2,419",2-06,27001,1022  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-008-0000,"1,132.50",0.00,0.00,"16,337.78","15,205.28"
0,"$13,972.22","$14,655.19","$14,103.66","$16,356.06","$13,723.81","$413,780","41,378","5,625","2,064",2-05,27001,1024  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-009-0000,"1,132.50",0.00,0.00,"15,104.72","13,972.22"
0,"$10,264.41","$10,328.51","$9,937.32","$9,758.65","$10,717.39","$337,020","33,702","5,625","1,488",2-05,27001,1028  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-010-0000,"1,132.50",0.00,906.00,"12,302.91","10,264.41"
0,"$12,214.47","$11,460.14","$12,296.92","$13,049.12","$11,712.25","$374,870","37,487","5,625","1,584",2-05,27001,1030  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-011-0000,"1,132.50",0.00,0.00,"13,346.97","12,214.47"
0,"$13,083.66","$16,254.29","$15,642.85","$15,321.65","$12,789.24","$389,440","38,944","5,625","1,800",2-05,27001,1034  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-012-0000,"1,132.50",0.00,0.00,"14,216.16","13,083.66"
0,"$12,799.97","$12,619.93","$12,144.69","$11,900.12","$11,367.80","$381,660","38,166","5,625","1,556",2-05,27001,1036  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-013-0000,"1,132.50",0.00,0.00,"13,932.47","12,799.97"
0,"$15,350.24","$15,851.82","$15,255.42","$14,942.75","$14,028.91","$451,520","45,152","5,625","2,262",2-06,27001,1040  WENONAH AVE,OAK PARK,60304,OAK PARK,16-18-311-014-0000,"1,132.50",0.00,0.00,"16,482.74","15,350.24"
